기준_년분기_코드,자치구_코드,자치구_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총_금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
20191,11260,중랑구,2701482.0,06,54397549000.0,16729025000.0,1202170000.0,1610451000.0,7216294000.0,2683639000.0,2982405000.0,2989841000.0,4419774000.0,2151401000.0,12412549000.0
20191,11290,성북구,3382636.0,07,63057623000.0,15872280000.0,1758047000.0,1320947000.0,7404378000.0,2686956000.0,4129709000.0,2122081000.0,7171325000.0,2479491000.0,18112409000.0
20191,11305,강북구,2647046.0,06,47106636000.0,10299015000.0,1515479000.0,1695889000.0,6817616000.0,2412271000.0,1432802000.0,3304805000.0,3432384000.0,2516374000.0,13680001000.0
20214,11215,광진구,3192971.0,07,81262794000.0,18603466000.0,3506226000.0,2173629000.0,11746251000.0,5900470000.0,2922482000.0,3336150000.0,5254766000.0,4052419000.0,23766935000.0
20214,11440,마포구,3832436.0,08,1030939958000.0,28076937000.0,6855443000.0,3392809000.0,16562000000.0,3725378000.0,8193336000.0,6183297000.0,905507058000.0,8478060000.0,43965640000.0
20214,11530,구로구,2994059.0,07,1231033797000.0,24950256000.0,1454839000.0,2352901000.0,20888125000.0,3501698000.0,3385968000.0,2200947000.0,1151407211000.0,3009167000.0,17882685000.0
20214,11560,영등포구,3604887.0,07,316299707000.0,26036430000.0,4603534000.0,2665861000.0,18685551000.0,147267516000.0,2821297000.0,3449767000.0,36358458000.0,37346786000.0,37064507000.0
20214,11620,관악구,2771927.0,06,102485027000.0,27301280000.0,3194972000.0,1703806000.0,15055511000.0,2919969000.0,13898005000.0,3673550000.0,6107043000.0,4198710000.0,24432181000.0
20214,11320,도봉구,2785111.0,06,44168460000.0,13404743000.0,786878000.0,1058831000.0,6259250000.0,4899121000.0,2125493000.0,1079469000.0,2653063000.0,1589423000.0,10312189000.0
20214,11545,금천구,2632285.0,06,106122987000.0,15113900000.0,19373880000.0,37806801000.0,8094222000.0,3687516000.0,1506902000.0,1301219000.0,5456135000.0,2038567000.0,11743845000.0
20214,11590,동작구,3454170.0,07,161119025000.0,21953240000.0,1118372000.0,1349666000.0,15390709000.0,89846910000.0,3867886000.0,1926994000.0,5013311000.0,3106889000.0,17545048000.0
20214,11350,노원구,3195375.0,07,109424332000.0,36941664000.0,1528568000.0,1863759000.0,15536985000.0,3885198000.0,7130564000.0,2332365000.0,14011345000.0,4233228000.0,21960656000.0
20214,11410,서대문구,3417706.0,07,127072815000.0,14438769000.0,1182798000.0,1085346000.0,81479814000.0,2794125000.0,3115022000.0,1354367000.0,3448683000.0,2853544000.0,15320347000.0
20214,11650,서초구,4912401.0,09,566870263000.0,21366175000.0,4639814000.0,13738341000.0,66131460000.0,7554860000.0,11934624000.0,4251033000.0,217542690000.0,179297510000.0,40413756000.0
20214,11260,중랑구,2598785.0,06,59351068000.0,17236976000.0,1224742000.0,2019731000.0,10864311000.0,4241900000.0,2568549000.0,1909739000.0,3462656000.0,2494084000.0,13328380000.0
20214,11290,성북구,3281773.0,07,70795747000.0,20097152000.0,1839731000.0,1325904000.0,9303166000.0,6113207000.0,3257367000.0,1709087000.0,6528549000.0,2712775000.0,17908809000.0
20214,11500,강서구,3160623.0,07,201714731000.0,31586736000.0,5992424000.0,2472681000.0,62234062000.0,20839598000.0,5678312000.0,3383556000.0,21556285000.0,17889947000.0,30081130000.0
20214,11710,송파구,3995905.0,08,188059227000.0,38436595000.0,8141425000.0,5872054000.0,38322572000.0,11277228000.0,9360033000.0,3965239000.0,27401607000.0,7671163000.0,37611311000.0
20214,11200,성동구,3734499.0,07,79126138000.0,18831022000.0,2753687000.0,1690928000.0,11499334000.0,9283933000.0,3642907000.0,2137798000.0,4841145000.0,3719564000.0,20725820000.0
20214,11305,강북구,2547460.0,06,53038871000.0,13767905000.0,1632649000.0,1202286000.0,9500230000.0,3970564000.0,1373125000.0,2204641000.0,3429069000.0,2448006000.0,13510396000.0
20214,11470,양천구,3796034.0,08,283105167000.0,26242646000.0,1367847000.0,1647453000.0,17647413000.0,7495934000.0,10965294000.0,1732628000.0,195867629000.0,3480598000.0,16657725000.0
20214,11110,종로구,3725859.0,07,345291403000.0,13498713000.0,11714450000.0,1810217000.0,19588752000.0,1874256000.0,2608535000.0,2868237000.0,182009873000.0,74441446000.0,34876924000.0
20214,11170,용산구,3971498.0,08,243734024000.0,122346553000.0,3097582000.0,17678898000.0,4762857000.0,3675874000.0,1354095000.0,2737812000.0,34768054000.0,28446178000.0,24866121000.0
20214,11230,동대문구,3030256.0,07,84605930000.0,26055868000.0,2750162000.0,1784638000.0,21037130000.0,6770276000.0,2382925000.0,1437099000.0,4006571000.0,2093757000.0,16287504000.0
20214,11380,은평구,2912739.0,06,79144765000.0,20652315000.0,4295249000.0,2059852000.0,16426559000.0,4428951000.0,4209088000.0,2057606000.0,4366462000.0,3202608000.0,17446075000.0
20214,11680,강남구,4943841.0,09,2374179110000.0,39821285000.0,26537133000.0,10092827000.0,134509098000.0,30774553000.0,28666982000.0,9026719000.0,1132838192000.0,884063082000.0,77849239000.0
20214,11740,강동구,3292857.0,07,162357215000.0,21827379000.0,2296494000.0,1767300000.0,18276944000.0,3685237000.0,5186546000.0,2081496000.0,84028313000.0,3365067000.0,19842439000.0
20214,11140,중구,3513603.0,07,2403450402000.0,38108976000.0,8195504000.0,7965217000.0,12495692000.0,369920892000.0,24098564000.0,2112380000.0,1874974791000.0,37718755000.0,27859631000.0
20224,11215,광진구,3192971.0,07,94555442000.0,20647311000.0,3433143000.0,1988453000.0,12684108000.0,6451775000.0,3011229000.0,4657211000.0,5766640000.0,5535618000.0,30379954000.0
20224,11440,마포구,3832436.0,08,1103946668000.0,30101228000.0,7541495000.0,2780126000.0,17950537000.0,3882546000.0,8361605000.0,9123829000.0,963067024000.0,8509272000.0,52629006000.0
20224,11530,구로구,2994059.0,07,1374773852000.0,24381792000.0,1638754000.0,2109525000.0,21754309000.0,3551672000.0,3621614000.0,3189527000.0,1290094087000.0,3011768000.0,21420804000.0
20224,11560,영등포구,3604887.0,07,268003744000.0,26847382000.0,4904543000.0,2841382000.0,21478853000.0,84715886000.0,3148754000.0,5156976000.0,38493155000.0,34404834000.0,46011979000.0
20224,11620,관악구,2771927.0,06,114889026000.0,28965305000.0,3471493000.0,1701700000.0,16256802000.0,3039792000.0,14409598000.0,5532564000.0,6668388000.0,4510347000.0,30333037000.0
20224,11320,도봉구,2785111.0,06,47076208000.0,14110515000.0,829365000.0,940540000.0,6262292000.0,4542828000.0,2003333000.0,1444806000.0,2985674000.0,1771998000.0,12184857000.0
20224,11545,금천구,2632285.0,06,76909617000.0,16183484000.0,20432006000.0,1271043000.0,9020767000.0,4197400000.0,1476223000.0,1872979000.0,6750355000.0,2058965000.0,13646395000.0
20224,11590,동작구,3454170.0,07,177991239000.0,23518984000.0,1157712000.0,1443301000.0,16592215000.0,97191013000.0,3825680000.0,2832415000.0,5258546000.0,3632527000.0,22538846000.0
20224,11350,노원구,3195375.0,07,118800349000.0,38773754000.0,1646307000.0,1564664000.0,17563546000.0,4059597000.0,7688863000.0,3134948000.0,13340594000.0,4518666000.0,26509410000.0
20224,11410,서대문구,3417706.0,07,133269162000.0,16463713000.0,1498111000.0,857822000.0,80000892000.0,2628201000.0,3121865000.0,1980512000.0,3954854000.0,3132826000.0,19630366000.0
20224,11650,서초구,4912401.0,09,604548314000.0,22222433000.0,5042647000.0,12742509000.0,64989187000.0,6772248000.0,11879067000.0,5945177000.0,233984843000.0,191658684000.0,49311519000.0
20224,11260,중랑구,2598785.0,06,64444132000.0,18156315000.0,1411344000.0,1847407000.0,10510281000.0,4678532000.0,2567084000.0,2887733000.0,3633486000.0,2617716000.0,16134234000.0
20224,11290,성북구,3281773.0,07,79024456000.0,21578257000.0,1906094000.0,1225034000.0,10083310000.0,6134075000.0,3392787000.0,2534955000.0,6761619000.0,3185931000.0,22222394000.0
20224,11500,강서구,3160623.0,07,250067694000.0,33305774000.0,6773903000.0,2293113000.0,67631062000.0,46769343000.0,5866532000.0,4829952000.0,29201467000.0,17089820000.0,36306728000.0
20224,11710,송파구,3995905.0,08,201769267000.0,38241116000.0,8376733000.0,5203282000.0,40480039000.0,10861830000.0,9698419000.0,5651028000.0,29319452000.0,7558590000.0,46378778000.0
20224,11200,성동구,3734499.0,07,86745402000.0,20481686000.0,4012547000.0,1587407000.0,13882694000.0,6780688000.0,2603660000.0,2794389000.0,4559696000.0,4310785000.0,25731850000.0
20224,11305,강북구,2547460.0,06,58603244000.0,14723560000.0,1741725000.0,1217084000.0,10223836000.0,3470528000.0,1351581000.0,3075055000.0,3829771000.0,2486565000.0,16483539000.0
20224,11470,양천구,3796034.0,08,102775881000.0,25892958000.0,1498885000.0,1406421000.0,19910641000.0,6321545000.0,11281613000.0,2276076000.0,10949614000.0,3790854000.0,19447274000.0
20224,11110,종로구,3725859.0,07,309554654000.0,15607623000.0,4915719000.0,1689026000.0,20182003000.0,6283687000.0,2626075000.0,4790515000.0,125499466000.0,82785776000.0,45174764000.0
20224,11170,용산구,3971498.0,08,236632169000.0,123059964000.0,2683973000.0,12257701000.0,5055012000.0,2141007000.0,1372237000.0,3820295000.0,25683909000.0,30300560000.0,30257511000.0
20224,11230,동대문구,3030256.0,07,90071351000.0,24742273000.0,2816763000.0,1699224000.0,22191154000.0,6315507000.0,2596722000.0,2322876000.0,4614680000.0,2271677000.0,20500475000.0
20224,11380,은평구,2912739.0,06,84713663000.0,20272130000.0,4669664000.0,1871680000.0,18254173000.0,3914036000.0,4364091000.0,3029126000.0,4521989000.0,3358645000.0,20458129000.0
20224,11680,강남구,4943841.0,09,2682596068000.0,43032309000.0,35642400000.0,9200405000.0,134393742000.0,32966794000.0,34699891000.0,11957574000.0,1361139144000.0,928074251000.0,91489558000.0
20224,11740,강동구,3292857.0,07,145082009000.0,22019712000.0,2341020000.0,1669938000.0,19643860000.0,3645600000.0,5479804000.0,2840893000.0,60821201000.0,3599975000.0,23020006000.0
20224,11140,중구,3513603.0,07,2602642770000.0,39999694000.0,8848096000.0,7429321000.0,13337125000.0,403847560000.0,26714524000.0,3261128000.0,2002176066000.0,61841726000.0,35187530000.0
20232,11215,광진구,3192971.0,07,100682734000.0,23266587000.0,3600792000.0,2001445000.0,13356675000.0,6037433000.0,3221233000.0,4685033000.0,6941958000.0,5462494000.0,32109084000.0
20232,11440,마포구,3832436.0,08,1048064112000.0,32858039000.0,7903297000.0,2733159000.0,19324902000.0,3533758000.0,8753098000.0,9198647000.0,900577617000.0,9063049000.0,54118546000.0
20232,11530,구로구,2994059.0,07,1370077164000.0,26164468000.0,1900845000.0,2205880000.0,23323194000.0,3051215000.0,3700871000.0,3225919000.0,1280979252000.0,3183272000.0,22342248000.0
20232,11560,영등포구,3604887.0,07,217071132000.0,28393936000.0,4662193000.0,2843012000.0,21866283000.0,33660002000.0,3460966000.0,4885177000.0,45612297000.0,24333894000.0,47353372000.0
20232,11620,관악구,2771927.0,06,118122959000.0,30465580000.0,3263734000.0,1598044000.0,16862123000.0,2765241000.0,14605448000.0,5526956000.0,7047927000.0,4823787000.0,31164119000.0
20232,11320,도봉구,2785111.0,06,50312566000.0,15453847000.0,958753000.0,982786000.0,6629347000.0,4604799000.0,2111960000.0,1365827000.0,3215991000.0,1996412000.0,12992844000.0
20232,11545,금천구,2632285.0,06,77202759000.0,16554067000.0,17904713000.0,2220876000.0,8867352000.0,3670298000.0,1496029000.0,1933219000.0,8678606000.0,2012401000.0,13865198000.0
20232,11590,동작구,3454170.0,07,181358479000.0,24529192000.0,1328256000.0,1530056000.0,16959825000.0,97446402000.0,4391610000.0,2765726000.0,4832237000.0,4066358000.0,23508817000.0
20232,11350,노원구,3195375.0,07,126013453000.0,40697803000.0,1913096000.0,1354219000.0,18790032000.0,3745065000.0,8343172000.0,3395726000.0,13898650000.0,5170432000.0,28705258000.0
20232,11410,서대문구,3417706.0,07,115632104000.0,18026889000.0,1473195000.0,775987000.0,58155067000.0,2487906000.0,3805218000.0,2057090000.0,4325422000.0,3406766000.0,21118564000.0
20232,11650,서초구,4912401.0,09,622104358000.0,23706215000.0,5153317000.0,15691064000.0,65329794000.0,6139956000.0,13133581000.0,5218404000.0,250132768000.0,189612089000.0,47987170000.0
20232,11260,중랑구,2598785.0,06,67707226000.0,19398815000.0,1478083000.0,1673313000.0,10937502000.0,4261059000.0,2646733000.0,3011752000.0,4064514000.0,2799571000.0,17435884000.0
20232,11290,성북구,3281773.0,07,84121681000.0,23777800000.0,1905321000.0,1220216000.0,10920250000.0,5199854000.0,3742943000.0,2538602000.0,7282970000.0,3540481000.0,23993244000.0
20232,11500,강서구,3160623.0,07,196544942000.0,34606803000.0,6416265000.0,2093899000.0,31754728000.0,29615573000.0,6447544000.0,4985539000.0,25650372000.0,17705002000.0,37269217000.0
20232,11710,송파구,3995905.0,08,200981264000.0,40430085000.0,7840388000.0,4078692000.0,39623712000.0,9276542000.0,10273855000.0,5568234000.0,28050266000.0,8217527000.0,47621963000.0
20232,11200,성동구,3734499.0,07,87762952000.0,21437027000.0,4023393000.0,1383930000.0,13783407000.0,5776216000.0,2644736000.0,2789616000.0,5093632000.0,4323419000.0,26507576000.0
20232,11305,강북구,2547460.0,06,61629372000.0,15846136000.0,1782119000.0,1171002000.0,10614563000.0,3354150000.0,1603207000.0,2908287000.0,3851490000.0,2893375000.0,17605043000.0
20232,11470,양천구,3796034.0,08,106593132000.0,27174250000.0,1638040000.0,1352298000.0,20034954000.0,5658841000.0,12535282000.0,2204858000.0,11333675000.0,3926932000.0,20734002000.0
20232,11110,종로구,3725859.0,07,322465198000.0,17135821000.0,5360642000.0,1462155000.0,20348946000.0,5895507000.0,2862926000.0,4885589000.0,132125280000.0,86097493000.0,46290839000.0
20232,11170,용산구,3971498.0,08,251906941000.0,138522461000.0,3036125000.0,11136617000.0,5262924000.0,2062308000.0,1531288000.0,3366595000.0,27467469000.0,28157574000.0,31363580000.0
20232,11230,동대문구,3030256.0,07,92771425000.0,26134387000.0,3024473000.0,1775637000.0,21060311000.0,5930859000.0,2940372000.0,2371052000.0,5077261000.0,2422098000.0,22034975000.0
20232,11380,은평구,2912739.0,06,90440858000.0,21718052000.0,4703400000.0,1864584000.0,19534510000.0,4170631000.0,4783802000.0,3148482000.0,4811508000.0,3799310000.0,21906579000.0
20232,11680,강남구,4943841.0,09,2608201860000.0,45268321000.0,34562874000.0,9994466000.0,132079067000.0,28871639000.0,34820526000.0,11404132000.0,1351602285000.0,872355366000.0,87243184000.0
20232,11740,강동구,3292857.0,07,160400134000.0,23992377000.0,2401188000.0,1749637000.0,20136909000.0,3820607000.0,6384191000.0,2829886000.0,71083053000.0,3848713000.0,24153573000.0
20232,11140,중구,3513603.0,07,2531979244000.0,42075195000.0,8913795000.0,7144760000.0,14138006000.0,401051107000.0,26340956000.0,3428975000.0,1930139617000.0,63587763000.0,35159070000.0
20233,11215,광진구,3192971.0,07,96890565000.0,22397645000.0,2835531000.0,1944826000.0,13795033000.0,6229119000.0,3333444000.0,4423593000.0,6774833000.0,5446958000.0,29709583000.0
20233,11440,마포구,3832436.0,08,1066476925000.0,32882242000.0,6901686000.0,2843130000.0,18712974000.0,3774221000.0,9573602000.0,9293516000.0,921299383000.0,8736115000.0,52460056000.0
20233,11530,구로구,2994059.0,07,1391239720000.0,25870218000.0,1422317000.0,2161229000.0,22209273000.0,3023769000.0,3832279000.0,3065035000.0,1304974194000.0,3190048000.0,21491358000.0
20233,11560,영등포구,3604887.0,07,215731617000.0,29385865000.0,3526379000.0,2895864000.0,24169172000.0,30433754000.0,3656005000.0,4672368000.0,46485943000.0,24484051000.0,46022216000.0
20233,11620,관악구,2771927.0,06,116550720000.0,30788776000.0,2372833000.0,1826355000.0,16405383000.0,3043507000.0,13905092000.0,5171720000.0,9165613000.0,4668652000.0,29202789000.0
20233,11320,도봉구,2785111.0,06,49527601000.0,15671955000.0,712606000.0,1071910000.0,6499044000.0,4886745000.0,2156658000.0,1405366000.0,2919512000.0,1806840000.0,12396965000.0
20233,11545,금천구,2632285.0,06,69932855000.0,16782758000.0,10154444000.0,1871825000.0,8943488000.0,3861740000.0,1506893000.0,1871314000.0,9552968000.0,2051886000.0,13335539000.0
20233,11590,동작구,3454170.0,07,179557875000.0,24565982000.0,942396000.0,1547206000.0,17238498000.0,97616190000.0,4427008000.0,2569399000.0,4913804000.0,3626092000.0,22111300000.0
20233,11350,노원구,3195375.0,07,120998486000.0,38999795000.0,1302048000.0,1425367000.0,17786064000.0,4176736000.0,9343891000.0,3210056000.0,13025192000.0,4990272000.0,26739065000.0
20233,11410,서대문구,3417706.0,07,109319352000.0,17763610000.0,1195616000.0,785285000.0,54092455000.0,2562931000.0,4061686000.0,1923249000.0,4371078000.0,3314696000.0,19248746000.0
20233,11650,서초구,4912401.0,09,571300479000.0,23763470000.0,4510247000.0,15585652000.0,65040535000.0,6569973000.0,13668249000.0,5150110000.0,214749588000.0,175949092000.0,46313563000.0
20233,11260,중랑구,2598785.0,06,66346705000.0,19712342000.0,1107156000.0,1623839000.0,10417994000.0,4714388000.0,2789052000.0,2872192000.0,3867544000.0,2569468000.0,16672730000.0
20233,11290,성북구,3281773.0,07,80770253000.0,22699671000.0,1351714000.0,1344911000.0,10821275000.0,5863865000.0,4515943000.0,2389771000.0,7036466000.0,3186886000.0,21559751000.0
20233,11500,강서구,3160623.0,07,210007744000.0,35190070000.0,5669654000.0,2332047000.0,31555804000.0,34321649000.0,6632271000.0,4834875000.0,36041133000.0,17084938000.0,36345303000.0
20233,11710,송파구,3995905.0,08,196510343000.0,40510292000.0,6148109000.0,4368213000.0,39642895000.0,9924755000.0,10531602000.0,5249058000.0,26626658000.0,7936421000.0,45572340000.0
20233,11200,성동구,3734499.0,07,85286629000.0,21766199000.0,3515488000.0,1426909000.0,13015712000.0,5772030000.0,2874929000.0,2663376000.0,5069386000.0,4312111000.0,24870489000.0
20233,11305,강북구,2547460.0,06,59835477000.0,15703398000.0,1362069000.0,1279584000.0,10265055000.0,3380329000.0,1711322000.0,2776146000.0,3666574000.0,2612117000.0,17078883000.0
20233,11470,양천구,3796034.0,08,108660173000.0,28009468000.0,1151707000.0,1395926000.0,20405887000.0,6207777000.0,13918495000.0,2119753000.0,10964574000.0,3908550000.0,20578036000.0
20233,11110,종로구,3725859.0,07,319674221000.0,16268254000.0,4484784000.0,1215886000.0,21309049000.0,5815414000.0,5813530000.0,4644207000.0,129570925000.0,87128049000.0,43424123000.0
20233,11170,용산구,3971498.0,08,255881883000.0,142450317000.0,2800786000.0,11153839000.0,5206682000.0,2150850000.0,1420011000.0,3371343000.0,29572897000.0,25687660000.0,32067498000.0
20233,11230,동대문구,3030256.0,07,90241899000.0,26238605000.0,2278383000.0,1771945000.0,21466618000.0,5708199000.0,2989950000.0,2222670000.0,4706953000.0,2399524000.0,20459052000.0
20233,11380,은평구,2912739.0,06,89028461000.0,21873400000.0,3864406000.0,2024730000.0,19000701000.0,4632649000.0,4967756000.0,3058593000.0,4819946000.0,3703286000.0,21082994000.0
20233,11680,강남구,4943841.0,09,2551815171000.0,45897752000.0,29800659000.0,8240324000.0,130519803000.0,30226576000.0,39329244000.0,11013580000.0,1326297747000.0,845395284000.0,85094202000.0
20233,11740,강동구,3292857.0,07,153241649000.0,24208850000.0,1773246000.0,1669301000.0,19985175000.0,3824884000.0,6352714000.0,2769273000.0,65217804000.0,3854003000.0,23586399000.0
20233,11140,중구,3513603.0,07,2513872526000.0,42385462000.0,7118194000.0,7158378000.0,13549887000.0,396041979000.0,25519625000.0,3267237000.0,1920666279000.0,63922655000.0,34242830000.0
20234,11260,중랑구,2598785.0,06,67373876000.0,19742038000.0,1404902000.0,1412675000.0,10988589000.0,4750584000.0,2554562000.0,2891651000.0,3842221000.0,2598639000.0,17188015000.0
20234,11470,양천구,3796034.0,08,107769878000.0,27249814000.0,1404343000.0,1352150000.0,21353635000.0,5998685000.0,12367771000.0,2118927000.0,11489656000.0,3848919000.0,20585978000.0
20234,11320,도봉구,2785111.0,06,51244862000.0,16084746000.0,978227000.0,1091362000.0,6769405000.0,4993432000.0,2243852000.0,1397501000.0,3024635000.0,1857140000.0,12804562000.0
20234,11380,은평구,2912739.0,06,89940612000.0,21714189000.0,4469134000.0,1809746000.0,19513788000.0,4681274000.0,4678871000.0,3072926000.0,4667263000.0,3608752000.0,21724669000.0
20234,11530,구로구,2994059.0,07,1492336459000.0,26083393000.0,1747840000.0,2174237000.0,23831241000.0,3892750000.0,3520937000.0,3053104000.0,1402336003000.0,3459433000.0,22237521000.0
20234,11680,강남구,4943841.0,09,2765964145000.0,43227050000.0,34276723000.0,8336039000.0,137361684000.0,29751345000.0,34962355000.0,10718883000.0,1430651350000.0,949127229000.0,87551487000.0
20234,11200,성동구,3734499.0,07,88248702000.0,21478724000.0,4732282000.0,1248616000.0,12914322000.0,5664158000.0,2700660000.0,2699397000.0,5553969000.0,4437418000.0,26819156000.0
20234,11230,동대문구,3030256.0,07,92602895000.0,26182866000.0,2952004000.0,1779765000.0,22158349000.0,5816104000.0,2863723000.0,2191555000.0,4684957000.0,2349704000.0,21623868000.0
20234,11410,서대문구,3417706.0,07,116111484000.0,17613696000.0,1400585000.0,808313000.0,60379426000.0,2486160000.0,3672107000.0,1897538000.0,4195594000.0,3281372000.0,20376693000.0
20234,11440,마포구,3832436.0,08,1178287827000.0,33287962000.0,8285939000.0,3059209000.0,18789032000.0,3833756000.0,9058063000.0,9075559000.0,1027631598000.0,8892182000.0,56374527000.0
20234,11560,영등포구,3604887.0,07,234854516000.0,27547738000.0,4403338000.0,2892454000.0,26178600000.0,42994539000.0,3346887000.0,4961482000.0,48737743000.0,25598100000.0,48193635000.0
20234,11620,관악구,2771927.0,06,119073264000.0,29880614000.0,2935766000.0,1627741000.0,17741365000.0,3012367000.0,13924851000.0,5273758000.0,9719668000.0,4600357000.0,30356777000.0
20234,11710,송파구,3995905.0,08,217522213000.0,40371597000.0,8392919000.0,4431802000.0,40118845000.0,10128395000.0,10136543000.0,5357019000.0,41233437000.0,8153893000.0,49197763000.0
20234,11110,종로구,3725859.0,07,220066612000.0,16339826000.0,5355111000.0,1320734000.0,23152195000.0,6136289000.0,4103712000.0,4743277000.0,17452411000.0,92209346000.0,49253711000.0
20234,11290,성북구,3281773.0,07,83882917000.0,23111856000.0,1747888000.0,1402352000.0,11242241000.0,5949270000.0,3945671000.0,2373136000.0,7139244000.0,3376622000.0,23594637000.0
20234,11305,강북구,2547460.0,06,61065166000.0,15358931000.0,1741064000.0,1113332000.0,10702986000.0,3594768000.0,1612849000.0,2925883000.0,4037427000.0,2845273000.0,17132653000.0
20234,11350,노원구,3195375.0,07,126184207000.0,40870433000.0,1643546000.0,1314623000.0,18600581000.0,4522126000.0,8017062000.0,3337277000.0,14121304000.0,5128425000.0,28628830000.0
20234,11545,금천구,2632285.0,06,78078605000.0,16434122000.0,17017712000.0,1588937000.0,9303246000.0,3867080000.0,1587560000.0,1810615000.0,10754784000.0,2097618000.0,13616931000.0
20234,11170,용산구,3971498.0,08,249618148000.0,132136293000.0,3358592000.0,9379116000.0,5338315000.0,2547584000.0,1470112000.0,3287645000.0,29497807000.0,29002771000.0,33599913000.0
20234,11590,동작구,3454170.0,07,187282691000.0,26859439000.0,1264494000.0,1480249000.0,17721846000.0,100586754000.0,3814056000.0,2716744000.0,4311007000.0,3761960000.0,24766142000.0
20234,11650,서초구,4912401.0,09,618853255000.0,22764176000.0,4999241000.0,15532809000.0,66898466000.0,6104059000.0,12392929000.0,5240832000.0,247382426000.0,187796714000.0,49741603000.0
20234,11140,중구,3513603.0,07,2720240573000.0,43243002000.0,9255447000.0,6754298000.0,14208857000.0,422585381000.0,25633421000.0,3182040000.0,2089205518000.0,67993363000.0,38179246000.0
20234,11215,광진구,3192971.0,07,98924305000.0,22600006000.0,3385353000.0,1996733000.0,13496175000.0,6145314000.0,3020408000.0,4260161000.0,6111246000.0,6402139000.0,31506770000.0
20234,11500,강서구,3160623.0,07,222275774000.0,34568060000.0,6647571000.0,2226562000.0,32554799000.0,37661227000.0,6228671000.0,4888824000.0,43536280000.0,16509795000.0,37453985000.0
20234,11740,강동구,3292857.0,07,157543980000.0,23696884000.0,2250983000.0,1689223000.0,20933976000.0,3775156000.0,6441457000.0,2810248000.0,67692978000.0,3930054000.0,24323021000.0
20241,11260,중랑구,2598785.0,06,21661682000.0,6280819000.0,524438000.0,365246000.0,3589999000.0,1508201000.0,827644000.0,862305000.0,1258689000.0,903341000.0,5541000000.0
20241,11470,양천구,3796034.0,08,34765680000.0,8352108000.0,407723000.0,373867000.0,7001712000.0,1831303000.0,4765852000.0,640053000.0,3452864000.0,1271368000.0,6668830000.0
20241,11320,도봉구,2785111.0,06,16621346000.0,4936608000.0,287606000.0,315332000.0,2421774000.0,1540774000.0,870541000.0,422686000.0,1015924000.0,706957000.0,4103144000.0
20241,11380,은평구,2912739.0,06,28609594000.0,6697236000.0,1349641000.0,492506000.0,6246469000.0,1401625000.0,1757257000.0,905570000.0,1565789000.0,1273599000.0,6919902000.0
20241,11530,구로구,2994059.0,07,508739008000.0,7777035000.0,508625000.0,682983000.0,7311186000.0,1315995000.0,1298218000.0,921897000.0,480552224000.0,1243793000.0,7127052000.0
20241,11680,강남구,4943841.0,09,891619082000.0,13383138000.0,10716487000.0,2366098000.0,44058492000.0,9433556000.0,12670878000.0,3245008000.0,449409806000.0,319180911000.0,27154708000.0
20241,11200,성동구,3734499.0,07,28717141000.0,6527396000.0,1390407000.0,345164000.0,4398106000.0,2012323000.0,1013361000.0,819498000.0,1959954000.0,1481589000.0,8769343000.0
20241,11230,동대문구,3030256.0,07,29627951000.0,8046463000.0,874274000.0,400469000.0,6826517000.0,1794836000.0,1063421000.0,716674000.0,1757242000.0,771819000.0,7376236000.0
20241,11410,서대문구,3417706.0,07,36399135000.0,5606477000.0,382218000.0,259815000.0,17961306000.0,748877000.0,1320207000.0,649015000.0,1492885000.0,1102044000.0,6876291000.0
20241,11440,마포구,3832436.0,08,361470059000.0,10510629000.0,2409752000.0,921175000.0,6620642000.0,1429599000.0,3031970000.0,2580169000.0,312999569000.0,3007567000.0,17958987000.0
20241,11560,영등포구,3604887.0,07,87836688000.0,8491470000.0,1270442000.0,914569000.0,8303477000.0,26640558000.0,1308134000.0,1429827000.0,15672865000.0,8577020000.0,15228326000.0
20241,11620,관악구,2771927.0,06,39101249000.0,9323684000.0,810335000.0,588656000.0,5964818000.0,916897000.0,4819532000.0,1592072000.0,3304057000.0,1666850000.0,10114348000.0
20241,11710,송파구,3995905.0,08,121535674000.0,12308141000.0,2443117000.0,1230050000.0,13058321000.0,2892252000.0,3706456000.0,1490914000.0,66199985000.0,2903022000.0,15303416000.0
20241,11110,종로구,3725859.0,07,71769697000.0,5112472000.0,1648560000.0,372335000.0,7725813000.0,2128562000.0,1465286000.0,1413224000.0,5910231000.0,30863957000.0,15129257000.0
20241,11290,성북구,3281773.0,07,27760719000.0,7362231000.0,552214000.0,348062000.0,3884688000.0,1730479000.0,1534692000.0,809223000.0,2465420000.0,1174261000.0,7899449000.0
20241,11305,강북구,2547460.0,06,19328632000.0,4588293000.0,520817000.0,364950000.0,3730324000.0,1020752000.0,550047000.0,852604000.0,1213203000.0,1064325000.0,5423317000.0
20241,11350,노원구,3195375.0,07,40263858000.0,12314350000.0,521477000.0,350647000.0,6406075000.0,1363578000.0,2991088000.0,1063347000.0,4223752000.0,1780482000.0,9249062000.0
