기준_년분기_코드,자치구_코드,자치구_코드_명,총_직장인구_수,남성_직장인구_수,여성_직장인구_수,연령대_10_직장인구_수,연령대_20_직장인구_수,연령대_30_직장인구_수,연령대_40_직장인구_수,연령대_50_직장인구_수,연령대_60_이상_직장인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20213,11560,영등포구,326367.0,223050.0,103317.0,574.0,57095.0,106251.0,85742.0,54236.0,22469.0,206.0,29999.0,74359.0,63902.0,39234.0,15350.0,368.0,27096.0,31892.0,21840.0,15002.0,7119.0
20212,11560,영등포구,326367.0,223050.0,103317.0,574.0,57095.0,106251.0,85742.0,54236.0,22469.0,206.0,29999.0,74359.0,63902.0,39234.0,15350.0,368.0,27096.0,31892.0,21840.0,15002.0,7119.0
20211,11560,영등포구,326367.0,223050.0,103317.0,574.0,57095.0,106251.0,85742.0,54236.0,22469.0,206.0,29999.0,74359.0,63902.0,39234.0,15350.0,368.0,27096.0,31892.0,21840.0,15002.0,7119.0
20204,11560,영등포구,326367.0,223050.0,103317.0,574.0,57095.0,106251.0,85742.0,54236.0,22469.0,206.0,29999.0,74359.0,63902.0,39234.0,15350.0,368.0,27096.0,31892.0,21840.0,15002.0,7119.0
20203,11560,영등포구,327418.0,223701.0,103717.0,672.0,57298.0,106519.0,86002.0,54337.0,22590.0,250.0,30126.0,74588.0,64087.0,39279.0,15371.0,422.0,27172.0,31931.0,21915.0,15058.0,7219.0
20202,11560,영등포구,327418.0,223701.0,103717.0,672.0,57298.0,106519.0,86002.0,54337.0,22590.0,250.0,30126.0,74588.0,64087.0,39279.0,15371.0,422.0,27172.0,31931.0,21915.0,15058.0,7219.0
20201,11560,영등포구,327418.0,223701.0,103717.0,672.0,57298.0,106519.0,86002.0,54337.0,22590.0,250.0,30126.0,74588.0,64087.0,39279.0,15371.0,422.0,27172.0,31931.0,21915.0,15058.0,7219.0
20194,11560,영등포구,327418.0,223701.0,103717.0,672.0,57298.0,106519.0,86002.0,54337.0,22590.0,250.0,30126.0,74588.0,64087.0,39279.0,15371.0,422.0,27172.0,31931.0,21915.0,15058.0,7219.0
20192,11560,영등포구,327418.0,223701.0,103717.0,672.0,57298.0,106519.0,86002.0,54337.0,22590.0,250.0,30126.0,74588.0,64087.0,39279.0,15371.0,422.0,27172.0,31931.0,21915.0,15058.0,7219.0
20193,11560,영등포구,327418.0,223701.0,103717.0,672.0,57298.0,106519.0,86002.0,54337.0,22590.0,250.0,30126.0,74588.0,64087.0,39279.0,15371.0,422.0,27172.0,31931.0,21915.0,15058.0,7219.0
20191,11560,영등포구,327418.0,223701.0,103717.0,672.0,57298.0,106519.0,86002.0,54337.0,22590.0,250.0,30126.0,74588.0,64087.0,39279.0,15371.0,422.0,27172.0,31931.0,21915.0,15058.0,7219.0
20243,11560,영등포구,342326.0,235675.0,106651.0,499.0,59684.0,112576.0,90899.0,56269.0,22399.0,176.0,31553.0,79399.0,68412.0,40882.0,15253.0,323.0,28131.0,33177.0,22487.0,15387.0,7146.0
20241,11560,영등포구,342326.0,235675.0,106651.0,499.0,59684.0,112576.0,90899.0,56269.0,22399.0,176.0,31553.0,79399.0,68412.0,40882.0,15253.0,323.0,28131.0,33177.0,22487.0,15387.0,7146.0
20242,11560,영등포구,342326.0,235675.0,106651.0,499.0,59684.0,112576.0,90899.0,56269.0,22399.0,176.0,31553.0,79399.0,68412.0,40882.0,15253.0,323.0,28131.0,33177.0,22487.0,15387.0,7146.0
20242,11590,동작구,38169.0,22981.0,15188.0,14.0,6075.0,9502.0,8947.0,8332.0,5299.0,7.0,3407.0,5939.0,5408.0,4903.0,3317.0,7.0,2668.0,3563.0,3539.0,3429.0,1982.0
20234,11560,영등포구,342326.0,235675.0,106651.0,499.0,59684.0,112576.0,90899.0,56269.0,22399.0,176.0,31553.0,79399.0,68412.0,40882.0,15253.0,323.0,28131.0,33177.0,22487.0,15387.0,7146.0
20233,11560,영등포구,324538.0,221369.0,103169.0,509.0,56784.0,105658.0,85173.0,54017.0,22397.0,187.0,29726.0,73797.0,63259.0,39047.0,15353.0,322.0,27058.0,31861.0,21914.0,14970.0,7044.0
20232,11560,영등포구,324538.0,221369.0,103169.0,509.0,56784.0,105658.0,85173.0,54017.0,22397.0,187.0,29726.0,73797.0,63259.0,39047.0,15353.0,322.0,27058.0,31861.0,21914.0,14970.0,7044.0
20231,11560,영등포구,324538.0,221369.0,103169.0,509.0,56784.0,105658.0,85173.0,54017.0,22397.0,187.0,29726.0,73797.0,63259.0,39047.0,15353.0,322.0,27058.0,31861.0,21914.0,14970.0,7044.0
20224,11560,영등포구,324538.0,221369.0,103169.0,509.0,56784.0,105658.0,85173.0,54017.0,22397.0,187.0,29726.0,73797.0,63259.0,39047.0,15353.0,322.0,27058.0,31861.0,21914.0,14970.0,7044.0
20221,11560,영등포구,329829.0,225300.0,104529.0,533.0,57655.0,107178.0,86664.0,54927.0,22872.0,195.0,30264.0,74996.0,64494.0,39674.0,15677.0,338.0,27391.0,32182.0,22170.0,15253.0,7195.0
20222,11590,동작구,49986.0,30021.0,19965.0,25.0,7935.0,12386.0,11698.0,10934.0,7008.0,12.0,4446.0,7737.0,7061.0,6429.0,4336.0,13.0,3489.0,4649.0,4637.0,4505.0,2672.0
20223,11590,동작구,49986.0,30021.0,19965.0,25.0,7935.0,12386.0,11698.0,10934.0,7008.0,12.0,4446.0,7737.0,7061.0,6429.0,4336.0,13.0,3489.0,4649.0,4637.0,4505.0,2672.0
20214,11590,동작구,49986.0,30021.0,19965.0,25.0,7935.0,12386.0,11698.0,10934.0,7008.0,12.0,4446.0,7737.0,7061.0,6429.0,4336.0,13.0,3489.0,4649.0,4637.0,4505.0,2672.0
20213,11590,동작구,49741.0,29805.0,19936.0,31.0,7957.0,12316.0,11598.0,10859.0,6980.0,16.0,4432.0,7682.0,7006.0,6357.0,4312.0,15.0,3525.0,4634.0,4592.0,4502.0,2668.0
20212,11590,동작구,49741.0,29805.0,19936.0,31.0,7957.0,12316.0,11598.0,10859.0,6980.0,16.0,4432.0,7682.0,7006.0,6357.0,4312.0,15.0,3525.0,4634.0,4592.0,4502.0,2668.0
20211,11590,동작구,49741.0,29805.0,19936.0,31.0,7957.0,12316.0,11598.0,10859.0,6980.0,16.0,4432.0,7682.0,7006.0,6357.0,4312.0,15.0,3525.0,4634.0,4592.0,4502.0,2668.0
20204,11590,동작구,49741.0,29805.0,19936.0,31.0,7957.0,12316.0,11598.0,10859.0,6980.0,16.0,4432.0,7682.0,7006.0,6357.0,4312.0,15.0,3525.0,4634.0,4592.0,4502.0,2668.0
20203,11590,동작구,49435.0,29467.0,19968.0,54.0,7954.0,12254.0,11515.0,10733.0,6925.0,31.0,4392.0,7559.0,6928.0,6297.0,4260.0,23.0,3562.0,4695.0,4587.0,4436.0,2665.0
20202,11590,동작구,49435.0,29467.0,19968.0,54.0,7954.0,12254.0,11515.0,10733.0,6925.0,31.0,4392.0,7559.0,6928.0,6297.0,4260.0,23.0,3562.0,4695.0,4587.0,4436.0,2665.0
20201,11590,동작구,49435.0,29467.0,19968.0,54.0,7954.0,12254.0,11515.0,10733.0,6925.0,31.0,4392.0,7559.0,6928.0,6297.0,4260.0,23.0,3562.0,4695.0,4587.0,4436.0,2665.0
20194,11590,동작구,49435.0,29467.0,19968.0,54.0,7954.0,12254.0,11515.0,10733.0,6925.0,31.0,4392.0,7559.0,6928.0,6297.0,4260.0,23.0,3562.0,4695.0,4587.0,4436.0,2665.0
20192,11590,동작구,49435.0,29467.0,19968.0,54.0,7954.0,12254.0,11515.0,10733.0,6925.0,31.0,4392.0,7559.0,6928.0,6297.0,4260.0,23.0,3562.0,4695.0,4587.0,4436.0,2665.0
20193,11590,동작구,49435.0,29467.0,19968.0,54.0,7954.0,12254.0,11515.0,10733.0,6925.0,31.0,4392.0,7559.0,6928.0,6297.0,4260.0,23.0,3562.0,4695.0,4587.0,4436.0,2665.0
20191,11590,동작구,49435.0,29467.0,19968.0,54.0,7954.0,12254.0,11515.0,10733.0,6925.0,31.0,4392.0,7559.0,6928.0,6297.0,4260.0,23.0,3562.0,4695.0,4587.0,4436.0,2665.0
20234,11590,동작구,38169.0,22981.0,15188.0,14.0,6075.0,9502.0,8947.0,8332.0,5299.0,7.0,3407.0,5939.0,5408.0,4903.0,3317.0,7.0,2668.0,3563.0,3539.0,3429.0,1982.0
20233,11590,동작구,41380.0,24665.0,16715.0,12.0,6357.0,10439.0,10053.0,9050.0,5469.0,6.0,3349.0,6335.0,6022.0,5429.0,3524.0,6.0,3008.0,4104.0,4031.0,3621.0,1945.0
20232,11590,동작구,41380.0,24665.0,16715.0,12.0,6357.0,10439.0,10053.0,9050.0,5469.0,6.0,3349.0,6335.0,6022.0,5429.0,3524.0,6.0,3008.0,4104.0,4031.0,3621.0,1945.0
20231,11590,동작구,41380.0,24665.0,16715.0,12.0,6357.0,10439.0,10053.0,9050.0,5469.0,6.0,3349.0,6335.0,6022.0,5429.0,3524.0,6.0,3008.0,4104.0,4031.0,3621.0,1945.0
20224,11590,동작구,41380.0,24665.0,16715.0,12.0,6357.0,10439.0,10053.0,9050.0,5469.0,6.0,3349.0,6335.0,6022.0,5429.0,3524.0,6.0,3008.0,4104.0,4031.0,3621.0,1945.0
20221,11590,동작구,49986.0,30021.0,19965.0,25.0,7935.0,12386.0,11698.0,10934.0,7008.0,12.0,4446.0,7737.0,7061.0,6429.0,4336.0,13.0,3489.0,4649.0,4637.0,4505.0,2672.0
20202,11620,관악구,40404.0,22975.0,17429.0,28.0,6019.0,9875.0,9841.0,8805.0,5836.0,16.0,2683.0,5582.0,5799.0,4967.0,3928.0,12.0,3336.0,4293.0,4042.0,3838.0,1908.0
20203,11620,관악구,40404.0,22975.0,17429.0,28.0,6019.0,9875.0,9841.0,8805.0,5836.0,16.0,2683.0,5582.0,5799.0,4967.0,3928.0,12.0,3336.0,4293.0,4042.0,3838.0,1908.0
20194,11620,관악구,40404.0,22975.0,17429.0,28.0,6019.0,9875.0,9841.0,8805.0,5836.0,16.0,2683.0,5582.0,5799.0,4967.0,3928.0,12.0,3336.0,4293.0,4042.0,3838.0,1908.0
20192,11620,관악구,40404.0,22975.0,17429.0,28.0,6019.0,9875.0,9841.0,8805.0,5836.0,16.0,2683.0,5582.0,5799.0,4967.0,3928.0,12.0,3336.0,4293.0,4042.0,3838.0,1908.0
20244,11590,동작구,45111.0,27110.0,18001.0,12.0,7059.0,11338.0,10748.0,9848.0,6106.0,6.0,3878.0,6998.0,6470.0,5859.0,3899.0,6.0,3181.0,4340.0,4278.0,3989.0,2207.0
20243,11590,동작구,38169.0,22981.0,15188.0,14.0,6075.0,9502.0,8947.0,8332.0,5299.0,7.0,3407.0,5939.0,5408.0,4903.0,3317.0,7.0,2668.0,3563.0,3539.0,3429.0,1982.0
20241,11590,동작구,38169.0,22981.0,15188.0,14.0,6075.0,9502.0,8947.0,8332.0,5299.0,7.0,3407.0,5939.0,5408.0,4903.0,3317.0,7.0,2668.0,3563.0,3539.0,3429.0,1982.0
20244,11620,관악구,41999.0,24067.0,17932.0,0.0,5925.0,10647.0,10425.0,9419.0,5583.0,0.0,2537.0,6024.0,6136.0,5384.0,3986.0,0.0,3388.0,4623.0,4289.0,4035.0,1597.0
20193,11620,관악구,40404.0,22975.0,17429.0,28.0,6019.0,9875.0,9841.0,8805.0,5836.0,16.0,2683.0,5582.0,5799.0,4967.0,3928.0,12.0,3336.0,4293.0,4042.0,3838.0,1908.0
20191,11620,관악구,40404.0,22975.0,17429.0,28.0,6019.0,9875.0,9841.0,8805.0,5836.0,16.0,2683.0,5582.0,5799.0,4967.0,3928.0,12.0,3336.0,4293.0,4042.0,3838.0,1908.0
20243,11620,관악구,41055.0,23156.0,17899.0,1.0,5728.0,10109.0,10117.0,9410.0,5690.0,1.0,2463.0,5656.0,5839.0,5184.0,4013.0,0.0,3265.0,4453.0,4278.0,4226.0,1677.0
20241,11620,관악구,41055.0,23156.0,17899.0,1.0,5728.0,10109.0,10117.0,9410.0,5690.0,1.0,2463.0,5656.0,5839.0,5184.0,4013.0,0.0,3265.0,4453.0,4278.0,4226.0,1677.0
20242,11620,관악구,41055.0,23156.0,17899.0,1.0,5728.0,10109.0,10117.0,9410.0,5690.0,1.0,2463.0,5656.0,5839.0,5184.0,4013.0,0.0,3265.0,4453.0,4278.0,4226.0,1677.0
20234,11620,관악구,41055.0,23156.0,17899.0,1.0,5728.0,10109.0,10117.0,9410.0,5690.0,1.0,2463.0,5656.0,5839.0,5184.0,4013.0,0.0,3265.0,4453.0,4278.0,4226.0,1677.0
20233,11620,관악구,42296.0,24069.0,18227.0,1.0,6121.0,10562.0,10409.0,9352.0,5851.0,1.0,2672.0,5964.0,6092.0,5255.0,4085.0,0.0,3449.0,4598.0,4317.0,4097.0,1766.0
20232,11620,관악구,42296.0,24069.0,18227.0,1.0,6121.0,10562.0,10409.0,9352.0,5851.0,1.0,2672.0,5964.0,6092.0,5255.0,4085.0,0.0,3449.0,4598.0,4317.0,4097.0,1766.0
20231,11620,관악구,42296.0,24069.0,18227.0,1.0,6121.0,10562.0,10409.0,9352.0,5851.0,1.0,2672.0,5964.0,6092.0,5255.0,4085.0,0.0,3449.0,4598.0,4317.0,4097.0,1766.0
20224,11620,관악구,42296.0,24069.0,18227.0,1.0,6121.0,10562.0,10409.0,9352.0,5851.0,1.0,2672.0,5964.0,6092.0,5255.0,4085.0,0.0,3449.0,4598.0,4317.0,4097.0,1766.0
20223,11620,관악구,41669.0,23777.0,17892.0,4.0,6016.0,10226.0,10268.0,9256.0,5899.0,3.0,2658.0,5807.0,6045.0,5201.0,4063.0,1.0,3358.0,4419.0,4223.0,4055.0,1836.0
20222,11620,관악구,41669.0,23777.0,17892.0,4.0,6016.0,10226.0,10268.0,9256.0,5899.0,3.0,2658.0,5807.0,6045.0,5201.0,4063.0,1.0,3358.0,4419.0,4223.0,4055.0,1836.0
20221,11620,관악구,41669.0,23777.0,17892.0,4.0,6016.0,10226.0,10268.0,9256.0,5899.0,3.0,2658.0,5807.0,6045.0,5201.0,4063.0,1.0,3358.0,4419.0,4223.0,4055.0,1836.0
20214,11620,관악구,41669.0,23777.0,17892.0,4.0,6016.0,10226.0,10268.0,9256.0,5899.0,3.0,2658.0,5807.0,6045.0,5201.0,4063.0,1.0,3358.0,4419.0,4223.0,4055.0,1836.0
20213,11620,관악구,39922.0,22760.0,17162.0,9.0,5893.0,9828.0,9779.0,8722.0,5691.0,5.0,2616.0,5590.0,5772.0,4910.0,3867.0,4.0,3277.0,4238.0,4007.0,3812.0,1824.0
20212,11620,관악구,39922.0,22760.0,17162.0,9.0,5893.0,9828.0,9779.0,8722.0,5691.0,5.0,2616.0,5590.0,5772.0,4910.0,3867.0,4.0,3277.0,4238.0,4007.0,3812.0,1824.0
20211,11620,관악구,39922.0,22760.0,17162.0,9.0,5893.0,9828.0,9779.0,8722.0,5691.0,5.0,2616.0,5590.0,5772.0,4910.0,3867.0,4.0,3277.0,4238.0,4007.0,3812.0,1824.0
20204,11620,관악구,39922.0,22760.0,17162.0,9.0,5893.0,9828.0,9779.0,8722.0,5691.0,5.0,2616.0,5590.0,5772.0,4910.0,3867.0,4.0,3277.0,4238.0,4007.0,3812.0,1824.0
20201,11620,관악구,40404.0,22975.0,17429.0,28.0,6019.0,9875.0,9841.0,8805.0,5836.0,16.0,2683.0,5582.0,5799.0,4967.0,3928.0,12.0,3336.0,4293.0,4042.0,3838.0,1908.0
20244,11650,서초구,434315.0,280685.0,153630.0,579.0,77630.0,122260.0,110191.0,90726.0,32929.0,260.0,36370.0,76769.0,75466.0,67808.0,24012.0,319.0,41260.0,45491.0,34725.0,22918.0,8917.0
20202,11650,서초구,429125.0,279482.0,149643.0,1271.0,75422.0,119919.0,108970.0,91000.0,32543.0,593.0,35608.0,75656.0,75206.0,68711.0,23708.0,678.0,39814.0,44263.0,33764.0,22289.0,8835.0
20201,11650,서초구,429125.0,279482.0,149643.0,1271.0,75422.0,119919.0,108970.0,91000.0,32543.0,593.0,35608.0,75656.0,75206.0,68711.0,23708.0,678.0,39814.0,44263.0,33764.0,22289.0,8835.0
20194,11650,서초구,429125.0,279482.0,149643.0,1271.0,75422.0,119919.0,108970.0,91000.0,32543.0,593.0,35608.0,75656.0,75206.0,68711.0,23708.0,678.0,39814.0,44263.0,33764.0,22289.0,8835.0
20192,11650,서초구,429125.0,279482.0,149643.0,1271.0,75422.0,119919.0,108970.0,91000.0,32543.0,593.0,35608.0,75656.0,75206.0,68711.0,23708.0,678.0,39814.0,44263.0,33764.0,22289.0,8835.0
20243,11650,서초구,438371.0,286393.0,151978.0,594.0,75705.0,121125.0,112374.0,95367.0,33206.0,273.0,35897.0,76341.0,77178.0,72477.0,24227.0,321.0,39808.0,44784.0,35196.0,22890.0,8979.0
20193,11650,서초구,429125.0,279482.0,149643.0,1271.0,75422.0,119919.0,108970.0,91000.0,32543.0,593.0,35608.0,75656.0,75206.0,68711.0,23708.0,678.0,39814.0,44263.0,33764.0,22289.0,8835.0
20191,11650,서초구,429125.0,279482.0,149643.0,1271.0,75422.0,119919.0,108970.0,91000.0,32543.0,593.0,35608.0,75656.0,75206.0,68711.0,23708.0,678.0,39814.0,44263.0,33764.0,22289.0,8835.0
20241,11650,서초구,438371.0,286393.0,151978.0,594.0,75705.0,121125.0,112374.0,95367.0,33206.0,273.0,35897.0,76341.0,77178.0,72477.0,24227.0,321.0,39808.0,44784.0,35196.0,22890.0,8979.0
20242,11650,서초구,438371.0,286393.0,151978.0,594.0,75705.0,121125.0,112374.0,95367.0,33206.0,273.0,35897.0,76341.0,77178.0,72477.0,24227.0,321.0,39808.0,44784.0,35196.0,22890.0,8979.0
20234,11650,서초구,438371.0,286393.0,151978.0,594.0,75705.0,121125.0,112374.0,95367.0,33206.0,273.0,35897.0,76341.0,77178.0,72477.0,24227.0,321.0,39808.0,44784.0,35196.0,22890.0,8979.0
20233,11650,서초구,428329.0,277152.0,151177.0,738.0,75017.0,119600.0,109260.0,91123.0,32591.0,339.0,34846.0,74816.0,74938.0,68391.0,23822.0,399.0,40171.0,44784.0,34322.0,22732.0,8769.0
20232,11650,서초구,428329.0,277152.0,151177.0,738.0,75017.0,119600.0,109260.0,91123.0,32591.0,339.0,34846.0,74816.0,74938.0,68391.0,23822.0,399.0,40171.0,44784.0,34322.0,22732.0,8769.0
20231,11650,서초구,428329.0,277152.0,151177.0,738.0,75017.0,119600.0,109260.0,91123.0,32591.0,339.0,34846.0,74816.0,74938.0,68391.0,23822.0,399.0,40171.0,44784.0,34322.0,22732.0,8769.0
20224,11650,서초구,428329.0,277152.0,151177.0,738.0,75017.0,119600.0,109260.0,91123.0,32591.0,339.0,34846.0,74816.0,74938.0,68391.0,23822.0,399.0,40171.0,44784.0,34322.0,22732.0,8769.0
20223,11650,서초구,440298.0,285697.0,154601.0,905.0,77490.0,123337.0,112183.0,92995.0,33388.0,416.0,36407.0,77564.0,76993.0,69888.0,24429.0,489.0,41083.0,45773.0,35190.0,23107.0,8959.0
20222,11650,서초구,440298.0,285697.0,154601.0,905.0,77490.0,123337.0,112183.0,92995.0,33388.0,416.0,36407.0,77564.0,76993.0,69888.0,24429.0,489.0,41083.0,45773.0,35190.0,23107.0,8959.0
20221,11650,서초구,440298.0,285697.0,154601.0,905.0,77490.0,123337.0,112183.0,92995.0,33388.0,416.0,36407.0,77564.0,76993.0,69888.0,24429.0,489.0,41083.0,45773.0,35190.0,23107.0,8959.0
20214,11650,서초구,440298.0,285697.0,154601.0,905.0,77490.0,123337.0,112183.0,92995.0,33388.0,416.0,36407.0,77564.0,76993.0,69888.0,24429.0,489.0,41083.0,45773.0,35190.0,23107.0,8959.0
20213,11650,서초구,435344.0,283010.0,152334.0,1085.0,76621.0,121913.0,110776.0,91965.0,32984.0,502.0,36119.0,76823.0,76203.0,69243.0,24120.0,583.0,40502.0,45090.0,34573.0,22722.0,8864.0
20212,11650,서초구,435344.0,283010.0,152334.0,1085.0,76621.0,121913.0,110776.0,91965.0,32984.0,502.0,36119.0,76823.0,76203.0,69243.0,24120.0,583.0,40502.0,45090.0,34573.0,22722.0,8864.0
20211,11650,서초구,435344.0,283010.0,152334.0,1085.0,76621.0,121913.0,110776.0,91965.0,32984.0,502.0,36119.0,76823.0,76203.0,69243.0,24120.0,583.0,40502.0,45090.0,34573.0,22722.0,8864.0
20204,11650,서초구,435344.0,283010.0,152334.0,1085.0,76621.0,121913.0,110776.0,91965.0,32984.0,502.0,36119.0,76823.0,76203.0,69243.0,24120.0,583.0,40502.0,45090.0,34573.0,22722.0,8864.0
20203,11650,서초구,429125.0,279482.0,149643.0,1271.0,75422.0,119919.0,108970.0,91000.0,32543.0,593.0,35608.0,75656.0,75206.0,68711.0,23708.0,678.0,39814.0,44263.0,33764.0,22289.0,8835.0
20201,11680,강남구,937043.0,575924.0,361119.0,2963.0,186311.0,286727.0,238932.0,155251.0,66859.0,1284.0,86903.0,178522.0,164466.0,100728.0,44021.0,1679.0,99408.0,108205.0,74466.0,54523.0,22838.0
20202,11680,강남구,937043.0,575924.0,361119.0,2963.0,186311.0,286727.0,238932.0,155251.0,66859.0,1284.0,86903.0,178522.0,164466.0,100728.0,44021.0,1679.0,99408.0,108205.0,74466.0,54523.0,22838.0
20244,11680,강남구,1079924.0,662335.0,417589.0,2069.0,214872.0,329426.0,275198.0,180204.0,78155.0,877.0,100201.0,204697.0,188865.0,116356.0,51339.0,1192.0,114671.0,124729.0,86333.0,63848.0,26816.0
20192,11680,강남구,937043.0,575924.0,361119.0,2963.0,186311.0,286727.0,238932.0,155251.0,66859.0,1284.0,86903.0,178522.0,164466.0,100728.0,44021.0,1679.0,99408.0,108205.0,74466.0,54523.0,22838.0
20193,11680,강남구,937043.0,575924.0,361119.0,2963.0,186311.0,286727.0,238932.0,155251.0,66859.0,1284.0,86903.0,178522.0,164466.0,100728.0,44021.0,1679.0,99408.0,108205.0,74466.0,54523.0,22838.0
20242,11680,강남구,1011205.0,627329.0,383876.0,2262.0,201822.0,311155.0,259251.0,166755.0,69960.0,1018.0,95628.0,195363.0,179858.0,109435.0,46027.0,1244.0,106194.0,115792.0,79393.0,57320.0,23933.0
20243,11680,강남구,1011205.0,627329.0,383876.0,2262.0,201822.0,311155.0,259251.0,166755.0,69960.0,1018.0,95628.0,195363.0,179858.0,109435.0,46027.0,1244.0,106194.0,115792.0,79393.0,57320.0,23933.0
20241,11680,강남구,1011205.0,627329.0,383876.0,2262.0,201822.0,311155.0,259251.0,166755.0,69960.0,1018.0,95628.0,195363.0,179858.0,109435.0,46027.0,1244.0,106194.0,115792.0,79393.0,57320.0,23933.0
20244,11710,송파구,409883.0,256182.0,153701.0,455.0,59879.0,104946.0,109223.0,92010.0,43370.0,169.0,30317.0,65914.0,72692.0,57632.0,29458.0,286.0,29562.0,39032.0,36531.0,34378.0,13912.0
20191,11680,강남구,937043.0,575924.0,361119.0,2963.0,186311.0,286727.0,238932.0,155251.0,66859.0,1284.0,86903.0,178522.0,164466.0,100728.0,44021.0,1679.0,99408.0,108205.0,74466.0,54523.0,22838.0
20234,11680,강남구,1011205.0,627329.0,383876.0,2262.0,201822.0,311155.0,259251.0,166755.0,69960.0,1018.0,95628.0,195363.0,179858.0,109435.0,46027.0,1244.0,106194.0,115792.0,79393.0,57320.0,23933.0
20233,11680,강남구,859741.0,528151.0,331590.0,1856.0,171581.0,263380.0,219311.0,142270.0,61343.0,779.0,79573.0,163310.0,150615.0,92832.0,41042.0,1077.0,92008.0,100070.0,68696.0,49438.0,20301.0
20232,11680,강남구,859741.0,528151.0,331590.0,1856.0,171581.0,263380.0,219311.0,142270.0,61343.0,779.0,79573.0,163310.0,150615.0,92832.0,41042.0,1077.0,92008.0,100070.0,68696.0,49438.0,20301.0
20231,11680,강남구,859741.0,528151.0,331590.0,1856.0,171581.0,263380.0,219311.0,142270.0,61343.0,779.0,79573.0,163310.0,150615.0,92832.0,41042.0,1077.0,92008.0,100070.0,68696.0,49438.0,20301.0
20224,11680,강남구,859741.0,528151.0,331590.0,1856.0,171581.0,263380.0,219311.0,142270.0,61343.0,779.0,79573.0,163310.0,150615.0,92832.0,41042.0,1077.0,92008.0,100070.0,68696.0,49438.0,20301.0
20223,11680,강남구,961080.0,591399.0,369681.0,2453.0,191057.0,294833.0,245357.0,159005.0,68375.0,1049.0,89443.0,183872.0,168974.0,103123.0,44938.0,1404.0,101614.0,110961.0,76383.0,55882.0,23437.0
20222,11680,강남구,961080.0,591399.0,369681.0,2453.0,191057.0,294833.0,245357.0,159005.0,68375.0,1049.0,89443.0,183872.0,168974.0,103123.0,44938.0,1404.0,101614.0,110961.0,76383.0,55882.0,23437.0
20221,11680,강남구,961080.0,591399.0,369681.0,2453.0,191057.0,294833.0,245357.0,159005.0,68375.0,1049.0,89443.0,183872.0,168974.0,103123.0,44938.0,1404.0,101614.0,110961.0,76383.0,55882.0,23437.0
20214,11680,강남구,961080.0,591399.0,369681.0,2453.0,191057.0,294833.0,245357.0,159005.0,68375.0,1049.0,89443.0,183872.0,168974.0,103123.0,44938.0,1404.0,101614.0,110961.0,76383.0,55882.0,23437.0
20213,11680,강남구,954818.0,586673.0,368145.0,2696.0,189761.0,292020.0,243365.0,158484.0,68492.0,1137.0,88691.0,181904.0,167381.0,102668.0,44892.0,1559.0,101070.0,110116.0,75984.0,55816.0,23600.0
20212,11680,강남구,954818.0,586673.0,368145.0,2696.0,189761.0,292020.0,243365.0,158484.0,68492.0,1137.0,88691.0,181904.0,167381.0,102668.0,44892.0,1559.0,101070.0,110116.0,75984.0,55816.0,23600.0
20211,11680,강남구,954818.0,586673.0,368145.0,2696.0,189761.0,292020.0,243365.0,158484.0,68492.0,1137.0,88691.0,181904.0,167381.0,102668.0,44892.0,1559.0,101070.0,110116.0,75984.0,55816.0,23600.0
20204,11680,강남구,954818.0,586673.0,368145.0,2696.0,189761.0,292020.0,243365.0,158484.0,68492.0,1137.0,88691.0,181904.0,167381.0,102668.0,44892.0,1559.0,101070.0,110116.0,75984.0,55816.0,23600.0
20203,11680,강남구,937043.0,575924.0,361119.0,2963.0,186311.0,286727.0,238932.0,155251.0,66859.0,1284.0,86903.0,178522.0,164466.0,100728.0,44021.0,1679.0,99408.0,108205.0,74466.0,54523.0,22838.0
20194,11680,강남구,937043.0,575924.0,361119.0,2963.0,186311.0,286727.0,238932.0,155251.0,66859.0,1284.0,86903.0,178522.0,164466.0,100728.0,44021.0,1679.0,99408.0,108205.0,74466.0,54523.0,22838.0
20201,11710,송파구,328635.0,209239.0,119396.0,591.0,47153.0,80657.0,85216.0,76618.0,38400.0,281.0,24375.0,51784.0,57480.0,49201.0,26118.0,310.0,22778.0,28873.0,27736.0,27417.0,12282.0
20202,11710,송파구,328635.0,209239.0,119396.0,591.0,47153.0,80657.0,85216.0,76618.0,38400.0,281.0,24375.0,51784.0,57480.0,49201.0,26118.0,310.0,22778.0,28873.0,27736.0,27417.0,12282.0
20203,11710,송파구,328635.0,209239.0,119396.0,591.0,47153.0,80657.0,85216.0,76618.0,38400.0,281.0,24375.0,51784.0,57480.0,49201.0,26118.0,310.0,22778.0,28873.0,27736.0,27417.0,12282.0
20204,11710,송파구,333962.0,211758.0,122204.0,477.0,47884.0,82548.0,87074.0,77652.0,38327.0,225.0,24573.0,52549.0,58552.0,49829.0,26030.0,252.0,23311.0,29999.0,28522.0,27823.0,12297.0
