기준_년분기_코드,자치구_코드_명,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_미만_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수
20222,서대문구,311889.0,149274.0,162615.0,43782.0,50246.0,45104.0,47455.0,49313.0,75989.0,22136.0,24073.0,22393.0,23440.0,23939.0,33293.0,21646.0,26173.0,22711.0,24015.0,25374.0,42696.0,144548.0
20222,강서구,580372.0,280149.0,300223.0,84305.0,86985.0,99113.0,90931.0,86224.0,132814.0,43099.0,40318.0,50300.0,45565.0,41283.0,59584.0,41206.0,46667.0,48813.0,45366.0,44941.0,73230.0,266948.0
20222,중랑구,394574.0,195066.0,199508.0,49805.0,56082.0,58101.0,57853.0,69501.0,103232.0,25561.0,27776.0,29945.0,29924.0,34240.0,47620.0,24244.0,28306.0,28156.0,27929.0,35261.0,55612.0,185787.0
20222,강북구,308115.0,150163.0,157952.0,37747.0,42964.0,38746.0,46733.0,52647.0,89278.0,19484.0,21054.0,20356.0,23939.0,25794.0,39536.0,18263.0,21910.0,18390.0,22794.0,26853.0,49742.0,145867.0
20222,성북구,436692.0,210592.0,226100.0,65904.0,66904.0,59809.0,69775.0,69282.0,105018.0,33616.0,32193.0,29760.0,34391.0,34145.0,46487.0,32288.0,34711.0,30049.0,35384.0,35137.0,58531.0,195040.0
20222,광진구,346546.0,167198.0,179348.0,45504.0,62897.0,55983.0,52458.0,54501.0,75203.0,23194.0,29507.0,27678.0,25865.0,26569.0,34385.0,22310.0,33390.0,28305.0,26593.0,27932.0,40818.0,167243.0
20222,성동구,293523.0,143348.0,150175.0,40260.0,45033.0,48904.0,45014.0,47228.0,67084.0,20358.0,22260.0,24024.0,22572.0,23567.0,30567.0,19902.0,22773.0,24880.0,22442.0,23661.0,36517.0,135787.0
20223,동작구,391769.0,189357.0,202412.0,52498.0,66583.0,62231.0,58999.0,58358.0,93100.0,26876.0,32137.0,31473.0,29553.0,27971.0,41347.0,25622.0,34446.0,30758.0,29446.0,30387.0,51753.0,184294.0
20223,강북구,308115.0,150163.0,157952.0,37747.0,42964.0,38746.0,46733.0,52647.0,89278.0,19484.0,21054.0,20356.0,23939.0,25794.0,39536.0,18263.0,21910.0,18390.0,22794.0,26853.0,49742.0,145867.0
20223,용산구,229381.0,110426.0,118955.0,29087.0,33444.0,38047.0,35624.0,36962.0,56217.0,14897.0,15915.0,19030.0,17484.0,18282.0,24818.0,14190.0,17529.0,19017.0,18140.0,18680.0,31399.0,112556.0
20223,은평구,479710.0,230215.0,249495.0,68378.0,67044.0,68488.0,76626.0,77229.0,121945.0,34967.0,32273.0,33902.0,37851.0,37180.0,54042.0,33411.0,34771.0,34586.0,38775.0,40049.0,67903.0,213749.0
20223,중구,124888.0,61022.0,63866.0,13601.0,18561.0,20075.0,17964.0,20635.0,34052.0,6902.0,8840.0,10014.0,9184.0,10472.0,15610.0,6699.0,9721.0,10061.0,8780.0,10163.0,18442.0,63375.0
20223,도봉구,325263.0,158617.0,166646.0,44391.0,43418.0,41004.0,48542.0,57012.0,90896.0,22920.0,22116.0,20972.0,24042.0,27153.0,41414.0,21471.0,21302.0,20032.0,24500.0,29859.0,49482.0,139077.0
20223,노원구,523074.0,252417.0,270657.0,86412.0,73219.0,64728.0,86235.0,87835.0,124645.0,44661.0,37580.0,32238.0,41034.0,42603.0,54301.0,41751.0,35639.0,32490.0,45201.0,45232.0,70344.0,218211.0
20223,마포구,371747.0,175061.0,196686.0,53260.0,61843.0,64514.0,60986.0,54199.0,76945.0,26998.0,27891.0,30518.0,29646.0,26601.0,33407.0,26262.0,33952.0,33996.0,31340.0,27598.0,43538.0,178311.0
20223,서초구,424688.0,203131.0,221557.0,79116.0,55031.0,63180.0,77290.0,63138.0,86933.0,40585.0,26421.0,29121.0,36315.0,31065.0,39624.0,38531.0,28610.0,34059.0,40975.0,32073.0,47309.0,173212.0
20223,관악구,494436.0,248078.0,246358.0,50866.0,109023.0,86728.0,68386.0,67974.0,111459.0,26103.0,53111.0,47928.0,36508.0,34033.0,50395.0,24763.0,55912.0,38800.0,31878.0,33941.0,61064.0,274530.0
20223,종로구,149349.0,72615.0,76734.0,18534.0,23405.0,19943.0,22229.0,25444.0,39794.0,9295.0,11502.0,9907.0,10828.0,12774.0,18309.0,9239.0,11903.0,10036.0,11401.0,12670.0,21485.0,74935.0
20223,강동구,459485.0,225974.0,233511.0,73655.0,61405.0,72029.0,73973.0,72151.0,106272.0,38433.0,30308.0,35914.0,37108.0,35131.0,49080.0,35222.0,31097.0,36115.0,36865.0,37020.0,57192.0,196139.0
20223,강서구,580372.0,280149.0,300223.0,84305.0,86985.0,99113.0,90931.0,86224.0,132814.0,43099.0,40318.0,50300.0,45565.0,41283.0,59584.0,41206.0,46667.0,48813.0,45366.0,44941.0,73230.0,266948.0
20223,동대문구,342588.0,169600.0,172988.0,44412.0,56319.0,50149.0,50588.0,53195.0,87925.0,22612.0,27977.0,25909.0,26091.0,26797.0,40214.0,21800.0,28342.0,24240.0,24497.0,26398.0,47711.0,167339.0
20223,중랑구,394574.0,195066.0,199508.0,49805.0,56082.0,58101.0,57853.0,69501.0,103232.0,25561.0,27776.0,29945.0,29924.0,34240.0,47620.0,24244.0,28306.0,28156.0,27929.0,35261.0,55612.0,185787.0
20223,성북구,436692.0,210592.0,226100.0,65904.0,66904.0,59809.0,69775.0,69282.0,105018.0,33616.0,32193.0,29760.0,34391.0,34145.0,46487.0,32288.0,34711.0,30049.0,35384.0,35137.0,58531.0,195040.0
20223,광진구,346546.0,167198.0,179348.0,45504.0,62897.0,55983.0,52458.0,54501.0,75203.0,23194.0,29507.0,27678.0,25865.0,26569.0,34385.0,22310.0,33390.0,28305.0,26593.0,27932.0,40818.0,167243.0
20223,구로구,404412.0,199662.0,204750.0,58388.0,55404.0,63155.0,63224.0,63333.0,100908.0,30004.0,27210.0,32218.0,32417.0,31322.0,46491.0,28384.0,28194.0,30937.0,30807.0,32011.0,54417.0,180455.0
20223,성동구,293523.0,143348.0,150175.0,40260.0,45033.0,48904.0,45014.0,47228.0,67084.0,20358.0,22260.0,24024.0,22572.0,23567.0,30567.0,19902.0,22773.0,24880.0,22442.0,23661.0,36517.0,135787.0
20223,서대문구,311889.0,149274.0,162615.0,43782.0,50246.0,45104.0,47455.0,49313.0,75989.0,22136.0,24073.0,22393.0,23440.0,23939.0,33293.0,21646.0,26173.0,22711.0,24015.0,25374.0,42696.0,144548.0
20223,강남구,538853.0,257847.0,281006.0,95836.0,73919.0,81816.0,99174.0,80310.0,107798.0,49875.0,35369.0,37493.0,46116.0,40172.0,48822.0,45961.0,38550.0,44323.0,53058.0,40138.0,58976.0,234547.0
20223,송파구,667802.0,322197.0,345605.0,109764.0,94065.0,110605.0,109290.0,102556.0,141522.0,56407.0,44767.0,53059.0,52629.0,49765.0,65570.0,53357.0,49298.0,57546.0,56661.0,52791.0,75952.0,281764.0
20223,영등포구,379192.0,187492.0,191700.0,50077.0,58954.0,69250.0,56412.0,56875.0,87624.0,25812.0,27699.0,35573.0,29012.0,28878.0,40518.0,24265.0,31255.0,33677.0,27400.0,27997.0,47106.0,184488.0
20223,양천구,454239.0,222808.0,231431.0,82404.0,59799.0,57820.0,78969.0,76503.0,98744.0,42751.0,30442.0,28469.0,37818.0,38021.0,45307.0,39653.0,29357.0,29351.0,41151.0,38482.0,53437.0,180531.0
20223,금천구,231723.0,117226.0,114497.0,27225.0,37102.0,35471.0,32915.0,40292.0,58718.0,13815.0,18706.0,19651.0,17279.0,20214.0,27561.0,13410.0,18396.0,15820.0,15636.0,20078.0,31157.0,114638.0
20224,강서구,585027.0,285392.0,299635.0,77997.0,63438.0,92271.0,101435.0,88404.0,161482.0,39746.0,32345.0,44784.0,51650.0,43088.0,73779.0,38251.0,31093.0,47487.0,49785.0,45316.0,87703.0,266948.0
20224,서초구,400006.0,192397.0,207609.0,61020.0,46191.0,57219.0,70662.0,66374.0,98540.0,31234.0,23447.0,26613.0,32829.0,32634.0,45640.0,29786.0,22744.0,30606.0,37833.0,33740.0,52900.0,173212.0
20224,강동구,398271.0,197954.0,200317.0,52114.0,45481.0,57601.0,64704.0,64156.0,114215.0,27114.0,23859.0,29033.0,32605.0,31915.0,53428.0,25000.0,21622.0,28568.0,32099.0,32241.0,60787.0,196139.0
20224,동대문구,323173.0,160967.0,162206.0,37494.0,35688.0,49833.0,50783.0,50410.0,98965.0,19139.0,17850.0,26090.0,26034.0,25789.0,46065.0,18355.0,17838.0,23743.0,24749.0,24621.0,52900.0,167339.0
20224,관악구,489514.0,247536.0,241978.0,47680.0,50214.0,105072.0,82321.0,69814.0,134413.0,24522.0,24957.0,55501.0,44680.0,35952.0,61924.0,23158.0,25257.0,49571.0,37641.0,33862.0,72489.0,274530.0
20224,마포구,361271.0,173544.0,187727.0,47361.0,38216.0,61472.0,64902.0,56921.0,92399.0,24266.0,18881.0,28815.0,31742.0,28304.0,41536.0,23095.0,19335.0,32657.0,33160.0,28617.0,50863.0,178311.0
20224,양천구,460203.0,227584.0,232619.0,61934.0,64599.0,58507.0,69780.0,85315.0,120068.0,32071.0,34184.0,29265.0,33525.0,41876.0,56663.0,29863.0,30415.0,29242.0,36255.0,43439.0,63405.0,180531.0
20224,송파구,629267.0,306739.0,322528.0,86297.0,74256.0,94184.0,106312.0,103598.0,164620.0,44310.0,37962.0,45311.0,51120.0,50695.0,77341.0,41987.0,36294.0,48873.0,55192.0,52903.0,87279.0,281764.0
20224,강남구,522752.0,250678.0,272074.0,69259.0,67584.0,79203.0,89525.0,91366.0,125815.0,35848.0,35223.0,36240.0,40846.0,44393.0,58128.0,33411.0,32361.0,42963.0,48679.0,46973.0,67687.0,234547.0
20224,서대문구,298338.0,144648.0,153690.0,35234.0,34350.0,45364.0,45727.0,48596.0,89067.0,17973.0,17135.0,22715.0,22781.0,23980.0,40064.0,17261.0,17215.0,22649.0,22946.0,24616.0,49003.0,144548.0
20224,중랑구,393628.0,196220.0,197408.0,44713.0,43348.0,57889.0,60993.0,65662.0,121023.0,22834.0,22480.0,29185.0,31916.0,32827.0,56978.0,21879.0,20868.0,28704.0,29077.0,32835.0,64045.0,185787.0
20224,성동구,286321.0,141878.0,144443.0,36235.0,30140.0,44595.0,48318.0,46131.0,80902.0,18453.0,15184.0,22325.0,24625.0,23286.0,38005.0,17782.0,14956.0,22270.0,23693.0,22845.0,42897.0,135787.0
20224,동작구,381689.0,186966.0,194723.0,47001.0,40942.0,64902.0,63513.0,56803.0,108528.0,24425.0,20840.0,32468.0,32075.0,27897.0,49261.0,22576.0,20102.0,32434.0,31438.0,28906.0,59267.0,184294.0
20224,영등포구,348870.0,173953.0,174917.0,43727.0,33792.0,58512.0,58719.0,53314.0,100806.0,22487.0,17346.0,28703.0,30348.0,27394.0,47675.0,21240.0,16446.0,29809.0,28371.0,25920.0,53131.0,184488.0
20224,중구,121446.0,60531.0,60915.0,12476.0,11504.0,18814.0,19108.0,19367.0,40177.0,6315.0,5815.0,9540.0,9868.0,10001.0,18992.0,6161.0,5689.0,9274.0,9240.0,9366.0,21185.0,63375.0
20224,은평구,457181.0,221709.0,235472.0,56254.0,51767.0,62564.0,75536.0,74754.0,136306.0,28948.0,26390.0,30572.0,37829.0,36485.0,61485.0,27306.0,25377.0,31992.0,37707.0,38269.0,74821.0,213749.0
20224,구로구,403550.0,200797.0,202753.0,53911.0,41574.0,59564.0,69921.0,61587.0,116993.0,27560.0,21362.0,29397.0,36203.0,31190.0,55085.0,26351.0,20212.0,30167.0,33718.0,30397.0,61908.0,180455.0
20224,광진구,341566.0,166979.0,174587.0,39033.0,40198.0,60720.0,55482.0,55795.0,90338.0,20047.0,20149.0,29568.0,27765.0,27371.0,42079.0,18986.0,20049.0,31152.0,27717.0,28424.0,48259.0,167243.0
20224,금천구,220070.0,112035.0,108035.0,23400.0,23647.0,34173.0,33426.0,37565.0,67859.0,11914.0,12176.0,18348.0,17858.0,19276.0,32463.0,11486.0,11471.0,15825.0,15568.0,18289.0,35396.0,114638.0
20224,성북구,412357.0,201214.0,211143.0,54175.0,47556.0,57434.0,66397.0,67871.0,118924.0,27821.0,23535.0,28639.0,32965.0,33933.0,54321.0,26354.0,24021.0,28795.0,33432.0,33938.0,64603.0,195040.0
20224,노원구,555318.0,270299.0,285019.0,72531.0,76889.0,69806.0,84385.0,98570.0,153137.0,37364.0,40094.0,35128.0,41210.0,47690.0,68813.0,35167.0,36795.0,34678.0,43175.0,50880.0,84324.0,218211.0
20224,강북구,316990.0,155876.0,161114.0,33893.0,34862.0,42088.0,48453.0,52327.0,105367.0,17402.0,17929.0,21436.0,25174.0,26228.0,47707.0,16491.0,16933.0,20652.0,23279.0,26099.0,57660.0,145867.0
20224,용산구,219681.0,106667.0,113014.0,25586.0,22042.0,32488.0,35988.0,36474.0,67103.0,13089.0,11155.0,16139.0,17809.0,18210.0,30265.0,12497.0,10887.0,16349.0,18179.0,18264.0,36838.0,112556.0
20224,도봉구,341355.0,168070.0,173285.0,39939.0,40776.0,44819.0,49912.0,57532.0,108377.0,20644.0,21206.0,23020.0,25010.0,27942.0,50248.0,19295.0,19570.0,21799.0,24902.0,29590.0,58129.0,139077.0
20224,종로구,142900.0,70267.0,72633.0,14074.0,16710.0,21397.0,20171.0,24440.0,46108.0,7249.0,8281.0,11048.0,9822.0,12209.0,21658.0,6825.0,8429.0,10349.0,10349.0,12231.0,24450.0,74935.0
20231,서대문구,298338.0,144648.0,153690.0,35234.0,34350.0,45364.0,45727.0,48596.0,89067.0,17973.0,17135.0,22715.0,22781.0,23980.0,40064.0,17261.0,17215.0,22649.0,22946.0,24616.0,49003.0,144548.0
20231,강북구,316990.0,155876.0,161114.0,33893.0,34862.0,42088.0,48453.0,52327.0,105367.0,17402.0,17929.0,21436.0,25174.0,26228.0,47707.0,16491.0,16933.0,20652.0,23279.0,26099.0,57660.0,145867.0
20231,동작구,381689.0,186966.0,194723.0,47001.0,40942.0,64902.0,63513.0,56803.0,108528.0,24425.0,20840.0,32468.0,32075.0,27897.0,49261.0,22576.0,20102.0,32434.0,31438.0,28906.0,59267.0,184294.0
20231,성동구,286321.0,141878.0,144443.0,36235.0,30140.0,44595.0,48318.0,46131.0,80902.0,18453.0,15184.0,22325.0,24625.0,23286.0,38005.0,17782.0,14956.0,22270.0,23693.0,22845.0,42897.0,135787.0
20231,용산구,219681.0,106667.0,113014.0,25586.0,22042.0,32488.0,35988.0,36474.0,67103.0,13089.0,11155.0,16139.0,17809.0,18210.0,30265.0,12497.0,10887.0,16349.0,18179.0,18264.0,36838.0,112556.0
20231,광진구,341566.0,166979.0,174587.0,39033.0,40198.0,60720.0,55482.0,55795.0,90338.0,20047.0,20149.0,29568.0,27765.0,27371.0,42079.0,18986.0,20049.0,31152.0,27717.0,28424.0,48259.0,167243.0
20231,동대문구,323173.0,160967.0,162206.0,37494.0,35688.0,49833.0,50783.0,50410.0,98965.0,19139.0,17850.0,26090.0,26034.0,25789.0,46065.0,18355.0,17838.0,23743.0,24749.0,24621.0,52900.0,167339.0
20231,중랑구,393628.0,196220.0,197408.0,44713.0,43348.0,57889.0,60993.0,65662.0,121023.0,22834.0,22480.0,29185.0,31916.0,32827.0,56978.0,21879.0,20868.0,28704.0,29077.0,32835.0,64045.0,185787.0
20231,성북구,412357.0,201214.0,211143.0,54175.0,47556.0,57434.0,66397.0,67871.0,118924.0,27821.0,23535.0,28639.0,32965.0,33933.0,54321.0,26354.0,24021.0,28795.0,33432.0,33938.0,64603.0,195040.0
20231,중구,121446.0,60531.0,60915.0,12476.0,11504.0,18814.0,19108.0,19367.0,40177.0,6315.0,5815.0,9540.0,9868.0,10001.0,18992.0,6161.0,5689.0,9274.0,9240.0,9366.0,21185.0,63375.0
20231,노원구,555318.0,270299.0,285019.0,72531.0,76889.0,69806.0,84385.0,98570.0,153137.0,37364.0,40094.0,35128.0,41210.0,47690.0,68813.0,35167.0,36795.0,34678.0,43175.0,50880.0,84324.0,218211.0
20231,도봉구,341355.0,168070.0,173285.0,39939.0,40776.0,44819.0,49912.0,57532.0,108377.0,20644.0,21206.0,23020.0,25010.0,27942.0,50248.0,19295.0,19570.0,21799.0,24902.0,29590.0,58129.0,139077.0
20231,서초구,400006.0,192397.0,207609.0,61020.0,46191.0,57219.0,70662.0,66374.0,98540.0,31234.0,23447.0,26613.0,32829.0,32634.0,45640.0,29786.0,22744.0,30606.0,37833.0,33740.0,52900.0,173212.0
20231,강서구,585027.0,285392.0,299635.0,77997.0,63438.0,92271.0,101435.0,88404.0,161482.0,39746.0,32345.0,44784.0,51650.0,43088.0,73779.0,38251.0,31093.0,47487.0,49785.0,45316.0,87703.0,266948.0
20231,관악구,489514.0,247536.0,241978.0,47680.0,50214.0,105072.0,82321.0,69814.0,134413.0,24522.0,24957.0,55501.0,44680.0,35952.0,61924.0,23158.0,25257.0,49571.0,37641.0,33862.0,72489.0,274530.0
20231,구로구,403550.0,200797.0,202753.0,53911.0,41574.0,59564.0,69921.0,61587.0,116993.0,27560.0,21362.0,29397.0,36203.0,31190.0,55085.0,26351.0,20212.0,30167.0,33718.0,30397.0,61908.0,180455.0
20231,종로구,142900.0,70267.0,72633.0,14074.0,16710.0,21397.0,20171.0,24440.0,46108.0,7249.0,8281.0,11048.0,9822.0,12209.0,21658.0,6825.0,8429.0,10349.0,10349.0,12231.0,24450.0,74935.0
20231,금천구,220070.0,112035.0,108035.0,23400.0,23647.0,34173.0,33426.0,37565.0,67859.0,11914.0,12176.0,18348.0,17858.0,19276.0,32463.0,11486.0,11471.0,15825.0,15568.0,18289.0,35396.0,114638.0
20231,강동구,398271.0,197954.0,200317.0,52114.0,45481.0,57601.0,64704.0,64156.0,114215.0,27114.0,23859.0,29033.0,32605.0,31915.0,53428.0,25000.0,21622.0,28568.0,32099.0,32241.0,60787.0,196139.0
20231,은평구,457181.0,221709.0,235472.0,56254.0,51767.0,62564.0,75536.0,74754.0,136306.0,28948.0,26390.0,30572.0,37829.0,36485.0,61485.0,27306.0,25377.0,31992.0,37707.0,38269.0,74821.0,213749.0
20231,강남구,522752.0,250678.0,272074.0,69259.0,67584.0,79203.0,89525.0,91366.0,125815.0,35848.0,35223.0,36240.0,40846.0,44393.0,58128.0,33411.0,32361.0,42963.0,48679.0,46973.0,67687.0,234547.0
20231,영등포구,348870.0,173953.0,174917.0,43727.0,33792.0,58512.0,58719.0,53314.0,100806.0,22487.0,17346.0,28703.0,30348.0,27394.0,47675.0,21240.0,16446.0,29809.0,28371.0,25920.0,53131.0,184488.0
20231,송파구,629267.0,306739.0,322528.0,86297.0,74256.0,94184.0,106312.0,103598.0,164620.0,44310.0,37962.0,45311.0,51120.0,50695.0,77341.0,41987.0,36294.0,48873.0,55192.0,52903.0,87279.0,281764.0
20231,마포구,361271.0,173544.0,187727.0,47361.0,38216.0,61472.0,64902.0,56921.0,92399.0,24266.0,18881.0,28815.0,31742.0,28304.0,41536.0,23095.0,19335.0,32657.0,33160.0,28617.0,50863.0,178311.0
20231,양천구,460203.0,227584.0,232619.0,61934.0,64599.0,58507.0,69780.0,85315.0,120068.0,32071.0,34184.0,29265.0,33525.0,41876.0,56663.0,29863.0,30415.0,29242.0,36255.0,43439.0,63405.0,180531.0
20232,광진구,341566.0,166979.0,174587.0,39033.0,40198.0,60720.0,55482.0,55795.0,90338.0,20047.0,20149.0,29568.0,27765.0,27371.0,42079.0,18986.0,20049.0,31152.0,27717.0,28424.0,48259.0,167243.0
20232,구로구,403550.0,200797.0,202753.0,53911.0,41574.0,59564.0,69921.0,61587.0,116993.0,27560.0,21362.0,29397.0,36203.0,31190.0,55085.0,26351.0,20212.0,30167.0,33718.0,30397.0,61908.0,180455.0
20232,금천구,220070.0,112035.0,108035.0,23400.0,23647.0,34173.0,33426.0,37565.0,67859.0,11914.0,12176.0,18348.0,17858.0,19276.0,32463.0,11486.0,11471.0,15825.0,15568.0,18289.0,35396.0,114638.0
20232,동대문구,323173.0,160967.0,162206.0,37494.0,35688.0,49833.0,50783.0,50410.0,98965.0,19139.0,17850.0,26090.0,26034.0,25789.0,46065.0,18355.0,17838.0,23743.0,24749.0,24621.0,52900.0,167339.0
20232,성북구,412357.0,201214.0,211143.0,54175.0,47556.0,57434.0,66397.0,67871.0,118924.0,27821.0,23535.0,28639.0,32965.0,33933.0,54321.0,26354.0,24021.0,28795.0,33432.0,33938.0,64603.0,195040.0
20232,중랑구,393628.0,196220.0,197408.0,44713.0,43348.0,57889.0,60993.0,65662.0,121023.0,22834.0,22480.0,29185.0,31916.0,32827.0,56978.0,21879.0,20868.0,28704.0,29077.0,32835.0,64045.0,185787.0
20232,중구,121446.0,60531.0,60915.0,12476.0,11504.0,18814.0,19108.0,19367.0,40177.0,6315.0,5815.0,9540.0,9868.0,10001.0,18992.0,6161.0,5689.0,9274.0,9240.0,9366.0,21185.0,63375.0
20232,성동구,286321.0,141878.0,144443.0,36235.0,30140.0,44595.0,48318.0,46131.0,80902.0,18453.0,15184.0,22325.0,24625.0,23286.0,38005.0,17782.0,14956.0,22270.0,23693.0,22845.0,42897.0,135787.0
20232,노원구,555318.0,270299.0,285019.0,72531.0,76889.0,69806.0,84385.0,98570.0,153137.0,37364.0,40094.0,35128.0,41210.0,47690.0,68813.0,35167.0,36795.0,34678.0,43175.0,50880.0,84324.0,218211.0
20232,종로구,142900.0,70267.0,72633.0,14074.0,16710.0,21397.0,20171.0,24440.0,46108.0,7249.0,8281.0,11048.0,9822.0,12209.0,21658.0,6825.0,8429.0,10349.0,10349.0,12231.0,24450.0,74935.0
20232,동작구,381689.0,186966.0,194723.0,47001.0,40942.0,64902.0,63513.0,56803.0,108528.0,24425.0,20840.0,32468.0,32075.0,27897.0,49261.0,22576.0,20102.0,32434.0,31438.0,28906.0,59267.0,184294.0
20232,용산구,219681.0,106667.0,113014.0,25586.0,22042.0,32488.0,35988.0,36474.0,67103.0,13089.0,11155.0,16139.0,17809.0,18210.0,30265.0,12497.0,10887.0,16349.0,18179.0,18264.0,36838.0,112556.0
20232,강북구,316990.0,155876.0,161114.0,33893.0,34862.0,42088.0,48453.0,52327.0,105367.0,17402.0,17929.0,21436.0,25174.0,26228.0,47707.0,16491.0,16933.0,20652.0,23279.0,26099.0,57660.0,145867.0
20232,도봉구,341355.0,168070.0,173285.0,39939.0,40776.0,44819.0,49912.0,57532.0,108377.0,20644.0,21206.0,23020.0,25010.0,27942.0,50248.0,19295.0,19570.0,21799.0,24902.0,29590.0,58129.0,139077.0
20232,양천구,460203.0,227584.0,232619.0,61934.0,64599.0,58507.0,69780.0,85315.0,120068.0,32071.0,34184.0,29265.0,33525.0,41876.0,56663.0,29863.0,30415.0,29242.0,36255.0,43439.0,63405.0,180531.0
20232,마포구,361271.0,173544.0,187727.0,47361.0,38216.0,61472.0,64902.0,56921.0,92399.0,24266.0,18881.0,28815.0,31742.0,28304.0,41536.0,23095.0,19335.0,32657.0,33160.0,28617.0,50863.0,178311.0
20232,서대문구,298338.0,144648.0,153690.0,35234.0,34350.0,45364.0,45727.0,48596.0,89067.0,17973.0,17135.0,22715.0,22781.0,23980.0,40064.0,17261.0,17215.0,22649.0,22946.0,24616.0,49003.0,144548.0
20232,강남구,522752.0,250678.0,272074.0,69259.0,67584.0,79203.0,89525.0,91366.0,125815.0,35848.0,35223.0,36240.0,40846.0,44393.0,58128.0,33411.0,32361.0,42963.0,48679.0,46973.0,67687.0,234547.0
20232,관악구,489514.0,247536.0,241978.0,47680.0,50214.0,105072.0,82321.0,69814.0,134413.0,24522.0,24957.0,55501.0,44680.0,35952.0,61924.0,23158.0,25257.0,49571.0,37641.0,33862.0,72489.0,274530.0
20232,영등포구,348870.0,173953.0,174917.0,43727.0,33792.0,58512.0,58719.0,53314.0,100806.0,22487.0,17346.0,28703.0,30348.0,27394.0,47675.0,21240.0,16446.0,29809.0,28371.0,25920.0,53131.0,184488.0
20232,강서구,585027.0,285392.0,299635.0,77997.0,63438.0,92271.0,101435.0,88404.0,161482.0,39746.0,32345.0,44784.0,51650.0,43088.0,73779.0,38251.0,31093.0,47487.0,49785.0,45316.0,87703.0,266948.0
20232,송파구,629267.0,306739.0,322528.0,86297.0,74256.0,94184.0,106312.0,103598.0,164620.0,44310.0,37962.0,45311.0,51120.0,50695.0,77341.0,41987.0,36294.0,48873.0,55192.0,52903.0,87279.0,281764.0
20232,은평구,457181.0,221709.0,235472.0,56254.0,51767.0,62564.0,75536.0,74754.0,136306.0,28948.0,26390.0,30572.0,37829.0,36485.0,61485.0,27306.0,25377.0,31992.0,37707.0,38269.0,74821.0,213749.0
20232,서초구,400006.0,192397.0,207609.0,61020.0,46191.0,57219.0,70662.0,66374.0,98540.0,31234.0,23447.0,26613.0,32829.0,32634.0,45640.0,29786.0,22744.0,30606.0,37833.0,33740.0,52900.0,173212.0
20232,강동구,398271.0,197954.0,200317.0,52114.0,45481.0,57601.0,64704.0,64156.0,114215.0,27114.0,23859.0,29033.0,32605.0,31915.0,53428.0,25000.0,21622.0,28568.0,32099.0,32241.0,60787.0,196139.0
20233,강동구,398271.0,197954.0,200317.0,52114.0,45481.0,57601.0,64704.0,64156.0,114215.0,27114.0,23859.0,29033.0,32605.0,31915.0,53428.0,25000.0,21622.0,28568.0,32099.0,32241.0,60787.0,196139.0
20233,강남구,522752.0,250678.0,272074.0,69259.0,67584.0,79203.0,89525.0,91366.0,125815.0,35848.0,35223.0,36240.0,40846.0,44393.0,58128.0,33411.0,32361.0,42963.0,48679.0,46973.0,67687.0,234547.0
20233,강서구,585027.0,285392.0,299635.0,77997.0,63438.0,92271.0,101435.0,88404.0,161482.0,39746.0,32345.0,44784.0,51650.0,43088.0,73779.0,38251.0,31093.0,47487.0,49785.0,45316.0,87703.0,266948.0
20233,영등포구,348870.0,173953.0,174917.0,43727.0,33792.0,58512.0,58719.0,53314.0,100806.0,22487.0,17346.0,28703.0,30348.0,27394.0,47675.0,21240.0,16446.0,29809.0,28371.0,25920.0,53131.0,184488.0
20233,관악구,489514.0,247536.0,241978.0,47680.0,50214.0,105072.0,82321.0,69814.0,134413.0,24522.0,24957.0,55501.0,44680.0,35952.0,61924.0,23158.0,25257.0,49571.0,37641.0,33862.0,72489.0,274530.0
20233,양천구,460203.0,227584.0,232619.0,61934.0,64599.0,58507.0,69780.0,85315.0,120068.0,32071.0,34184.0,29265.0,33525.0,41876.0,56663.0,29863.0,30415.0,29242.0,36255.0,43439.0,63405.0,180531.0
20233,마포구,361271.0,173544.0,187727.0,47361.0,38216.0,61472.0,64902.0,56921.0,92399.0,24266.0,18881.0,28815.0,31742.0,28304.0,41536.0,23095.0,19335.0,32657.0,33160.0,28617.0,50863.0,178311.0
20233,동작구,381689.0,186966.0,194723.0,47001.0,40942.0,64902.0,63513.0,56803.0,108528.0,24425.0,20840.0,32468.0,32075.0,27897.0,49261.0,22576.0,20102.0,32434.0,31438.0,28906.0,59267.0,184294.0
20233,종로구,142900.0,70267.0,72633.0,14074.0,16710.0,21397.0,20171.0,24440.0,46108.0,7249.0,8281.0,11048.0,9822.0,12209.0,21658.0,6825.0,8429.0,10349.0,10349.0,12231.0,24450.0,74935.0
